"source","target","weight","correlation","cor"
"[Eubacterium] eligens group","Dorea",0.99154378653976,0.99154378653976,1
"[Eubacterium] eligens group","Dubosiella",0.867058297158722,0.867058297158722,1
"[Eubacterium] eligens group","Incertae Sedis",0.989898106371773,0.989898106371773,1
"[Eubacterium] eligens group","Papillibacter",0.99999999999995,0.99999999999995,1
"[Eubacterium] eligens group","Subdoligranulum",0.962745125714123,0.962745125714123,1
"[Eubacterium] eligens group","UCG-002",0.960851902370008,0.960851902370008,1
"[Eubacterium] ruminantium group","Acidibacter",0.967299142714523,0.967299142714523,1
"[Eubacterium] ruminantium group","Actinoplanes",0.943533235642789,0.943533235642789,1
"[Eubacterium] ruminantium group","Bilophila",0.991719576308835,0.991719576308835,1
"[Eubacterium] ruminantium group","Boseongicola",0.958047211950368,0.958047211950368,1
"[Eubacterium] ruminantium group","CAG-56",0.996711177613736,0.996711177613736,1
"[Eubacterium] ruminantium group","Dactylosporangium",0.904487571772587,0.904487571772587,1
"[Eubacterium] ruminantium group","Dialister",0.996776474367724,0.996776474367724,1
"[Eubacterium] ruminantium group","Faecalibacterium",0.968868749802586,0.968868749802586,1
"[Eubacterium] ruminantium group","Fournierella",0.949920274012235,0.949920274012235,1
"[Eubacterium] ruminantium group","Klebsiella",0.961277739492348,0.961277739492348,1
"[Eubacterium] ruminantium group","Lachnoclostridium",0.899331157102729,0.899331157102729,1
"[Eubacterium] ruminantium group","Lachnospira",0.964673853102216,0.964673853102216,1
"[Eubacterium] ruminantium group","Lachnospiraceae UCG-004",0.972855479828137,0.972855479828137,1
"[Eubacterium] ruminantium group","Lachnospiraceae UCG-010",0.985739251714989,0.985739251714989,1
"[Eubacterium] ruminantium group","Megasphaera",0.937289700065644,0.937289700065644,1
"[Eubacterium] ruminantium group","Negativibacillus",0.947602553971448,0.947602553971448,1
"[Eubacterium] ruminantium group","Nitrosospira",0.998306210840764,0.998306210840764,1
"[Eubacterium] ruminantium group","Paraprevotella",0.93201809975062,0.93201809975062,1
"[Eubacterium] ruminantium group","Phascolarctobacterium",0.937435858652338,0.937435858652338,1
"[Eubacterium] ruminantium group","Sutterella",0.998046655916718,0.998046655916718,1
"[Eubacterium] ruminantium group","UCG-003",0.921975551083058,0.921975551083058,1
"[Eubacterium] ruminantium group","Virgisporangium",0.891897887681077,0.891897887681077,1
"[Eubacterium] siraeum group","[Ruminococcus] torques group",0.957175608564438,0.957175608564438,1
"[Eubacterium] siraeum group","Aquimixticola",0.885396843293417,0.885396843293417,1
"[Eubacterium] siraeum group","Bacteroides",0.852493071561167,0.852493071561167,1
"[Eubacterium] siraeum group","Blautia",0.940840487163534,0.940840487163534,1
"[Eubacterium] siraeum group","Butyricimonas",0.955322496147492,0.955322496147492,1
"[Eubacterium] siraeum group","Candidatus Vestibaculum",0.962668892501647,0.962668892501647,1
"[Eubacterium] siraeum group","CHKCI001",0.899453043858663,0.899453043858663,1
"[Eubacterium] siraeum group","Clostridium sensu stricto 1",0.964500132077565,0.964500132077565,1
"[Eubacterium] siraeum group","Colidextribacter",0.92609134220183,0.92609134220183,1
"[Eubacterium] siraeum group","Desulfovibrio",0.882871678344686,0.882871678344686,1
"[Eubacterium] siraeum group","Halioglobus",0.934846785115617,0.934846785115617,1
"[Eubacterium] siraeum group","Helicobacter",0.945869505390957,0.945869505390957,1
"[Eubacterium] siraeum group","Lachnospiraceae NK4A136 group",0.895286162437266,0.895286162437266,1
"[Eubacterium] siraeum group","Megamonas",0.972472276123958,0.972472276123958,1
"[Eubacterium] siraeum group","Monoglobus",0.978184433731706,0.978184433731706,1
"[Eubacterium] siraeum group","Muribaculum",0.904208295181022,0.904208295181022,1
"[Eubacterium] siraeum group","Oxalobacter",0.991572867058758,0.991572867058758,1
"[Eubacterium] siraeum group","Parabacteroides",0.903749916039536,0.903749916039536,1
"[Eubacterium] siraeum group","Pseudoalteromonas",0.917269580873813,0.917269580873813,1
"[Eubacterium] siraeum group","Rikenellaceae RC9 gut group",0.867042424210542,0.867042424210542,1
"[Eubacterium] siraeum group","Roseobacter clade NAC11-7 lineage",0.879789590636409,0.879789590636409,1
"[Eubacterium] siraeum group","Roseovarius",0.876826801399907,0.876826801399907,1
"[Eubacterium] siraeum group","Ruminococcus",0.963192299980065,0.963192299980065,1
"[Eubacterium] siraeum group","Sva0081 sediment group",0.991573026990818,0.991573026990818,1
"[Eubacterium] siraeum group","Sva0996 marine group",0.948986892866242,0.948986892866242,1
"[Eubacterium] ventriosum group","Alistipes",0.858577597084824,0.858577597084824,1
"[Eubacterium] ventriosum group","Anaerostipes",0.889905657701,0.889905657701,1
"[Eubacterium] ventriosum group","Barnesiella",0.959432635677579,0.959432635677579,1
"[Eubacterium] ventriosum group","Christensenellaceae R-7 group",0.93064866050107,0.93064866050107,1
"[Eubacterium] ventriosum group","Dorea",0.99299559738057,0.99299559738057,1
"[Eubacterium] ventriosum group","Dubosiella",0.883139567333079,0.883139567333079,1
"[Eubacterium] ventriosum group","Incertae Sedis",0.98193753924737,0.98193753924737,1
"[Eubacterium] ventriosum group","Papillibacter",0.995372759799186,0.995372759799186,1
"[Eubacterium] ventriosum group","Subdoligranulum",0.965457331198646,0.965457331198646,1
"[Eubacterium] ventriosum group","UCG-002",0.945136991798356,0.945136991798356,1
"[Ruminococcus] torques group","Alloprevotella",0.910179648784778,0.910179648784778,1
"[Ruminococcus] torques group","Anaerovorax",0.90530202999669,0.90530202999669,1
"[Ruminococcus] torques group","Aquimixticola",0.860568605443127,0.860568605443127,1
"[Ruminococcus] torques group","Blautia",0.86484646934117,0.86484646934117,1
"[Ruminococcus] torques group","Butyricimonas",0.948164818596984,0.948164818596984,1
"[Ruminococcus] torques group","Candidatus Vestibaculum",0.988466741924435,0.988466741924435,1
"[Ruminococcus] torques group","Clostridium sensu stricto 1",0.921479614812349,0.921479614812349,1
"[Ruminococcus] torques group","Colidextribacter",0.94083029617379,0.94083029617379,1
"[Ruminococcus] torques group","Cupriavidus",0.924139123655161,0.924139123655161,1
"[Ruminococcus] torques group","Enterococcus",0.925397953174435,0.925397953174435,1
"[Ruminococcus] torques group","Faecalibaculum",0.91473545413967,0.91473545413967,1
"[Ruminococcus] torques group","Family XIII AD3011 group",0.893922374909652,0.893922374909652,1
"[Ruminococcus] torques group","Halioglobus",0.864653833292894,0.864653833292894,1
"[Ruminococcus] torques group","Helicobacter",0.926372139077499,0.926372139077499,1
"[Ruminococcus] torques group","Lachnospiraceae AC2044 group",0.920338382683172,0.920338382683172,1
"[Ruminococcus] torques group","Megamonas",0.93191865369675,0.93191865369675,1
"[Ruminococcus] torques group","Monoglobus",0.893190085326489,0.893190085326489,1
"[Ruminococcus] torques group","Muribaculum",0.957418066777342,0.957418066777342,1
"[Ruminococcus] torques group","Oxalobacter",0.936746127924211,0.936746127924211,1
"[Ruminococcus] torques group","Parabacteroides",0.881657595441023,0.881657595441023,1
"[Ruminococcus] torques group","Prevotellaceae UCG-001",0.922906835192047,0.922906835192047,1
"[Ruminococcus] torques group","Providencia",0.911526710199392,0.911526710199392,1
"[Ruminococcus] torques group","Pseudahrensia",0.924902845010168,0.924902845010168,1
"[Ruminococcus] torques group","Rikenellaceae RC9 gut group",0.949043803558157,0.949043803558157,1
"[Ruminococcus] torques group","Roseovarius",0.888903205582156,0.888903205582156,1
"[Ruminococcus] torques group","Ruminococcus",0.92379311295775,0.92379311295775,1
"[Ruminococcus] torques group","Sva0081 sediment group",0.936746666910548,0.936746666910548,1
"[Ruminococcus] torques group","Sva0996 marine group",0.976336576998062,0.976336576998062,1
"[Ruminococcus] torques group","UCG-009",0.913378474749669,0.913378474749669,1
"Achromobacter","Acinetobacter",0.998724816042635,0.998724816042635,1
"Achromobacter","Alcaligenes",0.997839313656076,0.997839313656076,1
"Achromobacter","Bacillus",0.869647103870428,0.869647103870428,1
"Achromobacter","Bifidobacterium",0.879588751142496,0.879588751142496,1
"Achromobacter","Blastococcus",0.924372255764979,0.924372255764979,1
"Achromobacter","Brevundimonas",0.924372590548712,0.924372590548712,1
"Achromobacter","Burkholderia-Caballeronia-Paraburkholderia",0.997183724554058,0.997183724554058,1
"Achromobacter","Chryseobacterium",0.996088308702869,0.996088308702869,1
"Achromobacter","Ellin6055",0.932107700713908,0.932107700713908,1
"Achromobacter","Enhydrobacter",0.892042562392214,0.892042562392214,1
"Achromobacter","Enterobacter",0.901692098921603,0.901692098921603,1
"Achromobacter","Erysipelatoclostridium",0.974339890318646,0.974339890318646,1
"Achromobacter","Gaiella",0.895280975993007,0.895280975993007,1
"Achromobacter","Lysinibacillus",0.995695987300827,0.995695987300827,1
"Achromobacter","Massilia",0.993044033419854,0.993044033419854,1
"Achromobacter","Microvirga",0.936444021921521,0.936444021921521,1
"Achromobacter","MND1",0.854591920765147,0.854591920765147,1
"Achromobacter","Pseudaminobacter",0.877483269617619,0.877483269617619,1
"Achromobacter","Pseudarthrobacter",0.986994116023993,0.986994116023993,1
"Achromobacter","Pseudomonas",0.995000377138417,0.995000377138417,1
"Achromobacter","RB41",0.971110541789388,0.971110541789388,1
"Achromobacter","Rubrobacter",0.995235679065976,0.995235679065976,1
"Achromobacter","Stenotrophomonas",0.917920819438503,0.917920819438503,1
"Achromobacter","Streptococcus",0.949749169874846,0.949749169874846,1
"Achromobacter","Streptomyces",0.96758351239476,0.96758351239476,1
"Achromobacter","Subgroup 10",0.931253514609911,0.931253514609911,1
"Achromobacter","UBA1819",0.922760977580625,0.922760977580625,1
"Achromobacter","Variovorax",0.912466110610645,0.912466110610645,1
"Acidibacter","Actinoplanes",0.995429026998849,0.995429026998849,1
"Acidibacter","Bilophila",0.946102736900113,0.946102736900113,1
"Acidibacter","Boseongicola",0.978835881095813,0.978835881095813,1
"Acidibacter","CAG-56",0.970281802486015,0.970281802486015,1
"Acidibacter","Dactylosporangium",0.965529996365357,0.965529996365357,1
"Acidibacter","Dialister",0.984530122295848,0.984530122295848,1
"Acidibacter","Faecalibacterium",0.999567203213922,0.999567203213922,1
"Acidibacter","Fournierella",0.981369844795409,0.981369844795409,1
"Acidibacter","Haliangium",0.875218925269268,0.875218925269268,1
"Acidibacter","Klebsiella",0.998489463157776,0.998489463157776,1
"Acidibacter","Lachnoclostridium",0.95812131778978,0.95812131778978,1
"Acidibacter","Lachnospira",0.999642361200131,0.999642361200131,1
"Acidibacter","Lachnospiraceae UCG-004",0.999737593866396,0.999737593866396,1
"Acidibacter","Lachnospiraceae UCG-010",0.99589963422666,0.99589963422666,1
"Acidibacter","Megasphaera",0.974629550931104,0.974629550931104,1
"Acidibacter","Nitrosospira",0.980416973552072,0.980416973552072,1
"Acidibacter","Opitutus",0.874069358232464,0.874069358232464,1
"Acidibacter","Phascolarctobacterium",0.957801442880761,0.957801442880761,1
"Acidibacter","Pseudonocardia",0.881449547470834,0.881449547470834,1
"Acidibacter","Rhodomicrobium",0.882666021157974,0.882666021157974,1
"Acidibacter","Sutterella",0.981255211542911,0.981255211542911,1
"Acidibacter","Virgisporangium",0.950576754161877,0.950576754161877,1
"Acinetobacter","Alcaligenes",0.999477181634073,0.999477181634073,1
"Acinetobacter","Bacillus",0.868444377877744,0.868444377877744,1
"Acinetobacter","Bifidobacterium",0.888577549543434,0.888577549543434,1
"Acinetobacter","Blastococcus",0.919074832697594,0.919074832697594,1
"Acinetobacter","Brevundimonas",0.919075171987341,0.919075171987341,1
"Acinetobacter","Burkholderia-Caballeronia-Paraburkholderia",0.996251133731382,0.996251133731382,1
"Acinetobacter","Chryseobacterium",0.998531952596644,0.998531952596644,1
"Acinetobacter","Ellin6055",0.92691827138412,0.92691827138412,1
"Acinetobacter","Enhydrobacter",0.910817131149469,0.910817131149469,1
"Acinetobacter","Enterobacter",0.899688066937595,0.899688066937595,1
"Acinetobacter","Erysipelatoclostridium",0.970015745218806,0.970015745218806,1
"Acinetobacter","Gaiella",0.889636224552903,0.889636224552903,1
"Acinetobacter","Lysinibacillus",0.992177222276229,0.992177222276229,1
"Acinetobacter","Massilia",0.989199708126035,0.989199708126035,1
"Acinetobacter","Microvirga",0.93930145276877,0.93930145276877,1
"Acinetobacter","Pseudaminobacter",0.87045562663329,0.87045562663329,1
"Acinetobacter","Pseudarthrobacter",0.983017708477345,0.983017708477345,1
"Acinetobacter","Pseudomonas",0.990965210044191,0.990965210044191,1
"Acinetobacter","RB41",0.966187616048083,0.966187616048083,1
"Acinetobacter","Rubrobacter",0.991682809664439,0.991682809664439,1
"Acinetobacter","Stenotrophomonas",0.912539024935349,0.912539024935349,1
"Acinetobacter","Streptococcus",0.961032430017594,0.961032430017594,1
"Acinetobacter","Streptomyces",0.958508195558192,0.958508195558192,1
"Acinetobacter","Subgroup 10",0.921983356409492,0.921983356409492,1
"Acinetobacter","UBA1819",0.938426565098338,0.938426565098338,1
"Acinetobacter","Variovorax",0.901800856065021,0.901800856065021,1
"Actinophytocola","Haliangium",0.877432856063226,0.877432856063226,1
"Actinophytocola","Pelomonas",0.927332719169112,0.927332719169112,1
"Actinophytocola","Piscinibacter",0.988992945928404,0.988992945928404,1
"Actinophytocola","Pseudonocardia",0.917174027114853,0.917174027114853,1
"Actinophytocola","Rhodomicrobium",0.927913983732751,0.927913983732751,1
"Actinoplanes","Bilophila",0.917032900268821,0.917032900268821,1
"Actinoplanes","Boseongicola",0.977091495908797,0.977091495908797,1
"Actinoplanes","CAG-56",0.947222806129194,0.947222806129194,1
"Actinoplanes","Dactylosporangium",0.965060650453498,0.965060650453498,1
"Actinoplanes","Dialister",0.966666584436114,0.966666584436114,1
"Actinoplanes","Faecalibacterium",0.995147565171229,0.995147565171229,1
"Actinoplanes","Fournierella",0.973868095625299,0.973868095625299,1
"Actinoplanes","Haliangium",0.898587634447252,0.898587634447252,1
"Actinoplanes","Klebsiella",0.994533755802322,0.994533755802322,1
"Actinoplanes","Lachnoclostridium",0.966236083259339,0.966236083259339,1
"Actinoplanes","Lachnospira",0.996527816762511,0.996527816762511,1
"Actinoplanes","Lachnospiraceae UCG-004",0.993420734701951,0.993420734701951,1
"Actinoplanes","Lachnospiraceae UCG-010",0.984323492128948,0.984323492128948,1
"Actinoplanes","Megasphaera",0.97862443137783,0.97862443137783,1
"Actinoplanes","Nitrosospira",0.960915895031793,0.960915895031793,1
"Actinoplanes","Opitutus",0.873039359365531,0.873039359365531,1
"Actinoplanes","Phascolarctobacterium",0.956808667104729,0.956808667104729,1
"Actinoplanes","Pseudonocardia",0.895328624833058,0.895328624833058,1
"Actinoplanes","Rhodomicrobium",0.906622908804507,0.906622908804507,1
"Actinoplanes","Shuttleworthia",0.859169616916887,0.859169616916887,1
"Actinoplanes","Sutterella",0.962072159706974,0.962072159706974,1
"Actinoplanes","Virgisporangium",0.950256054491069,0.950256054491069,1
"Agathobacter","Negativibacillus",0.931941305994082,0.931941305994082,1
"Agathobacter","Paraprevotella",0.946888207810509,0.946888207810509,1
"Agathobacter","UCG-003",0.942292548938768,0.942292548938768,1
"Akkermansia","Lachnospiraceae UCG-006",0.856837489806306,0.856837489806306,1
"Alcaligenes","Aquamicrobium",0.856918538811023,0.856918538811023,1
"Alcaligenes","Bacillus",0.873930538694914,0.873930538694914,1
"Alcaligenes","Bifidobacterium",0.894909761857989,0.894909761857989,1
"Alcaligenes","Blastococcus",0.919856169503334,0.919856169503334,1
"Alcaligenes","Brevundimonas",0.919856503162552,0.919856503162552,1
"Alcaligenes","Burkholderia-Caballeronia-Paraburkholderia",0.996220302817194,0.996220302817194,1
"Alcaligenes","Chryseobacterium",0.999616959520009,0.999616959520009,1
"Alcaligenes","Ellin6055",0.927565940212075,0.927565940212075,1
"Alcaligenes","Enhydrobacter",0.918307596493749,0.918307596493749,1
"Alcaligenes","Enterobacter",0.90081230023228,0.90081230023228,1
"Alcaligenes","Erysipelatoclostridium",0.967836805116896,0.967836805116896,1
"Alcaligenes","Gaiella",0.890866123466482,0.890866123466482,1
"Alcaligenes","Lysinibacillus",0.991005457904963,0.991005457904963,1
"Alcaligenes","Massilia",0.987291399159919,0.987291399159919,1
"Alcaligenes","Microvirga",0.928372051803271,0.928372051803271,1
"Alcaligenes","Pseudaminobacter",0.868529349051661,0.868529349051661,1
"Alcaligenes","Pseudarthrobacter",0.98230572627068,0.98230572627068,1
"Alcaligenes","Pseudomonas",0.989801880308758,0.989801880308758,1
"Alcaligenes","RB41",0.96600862589259,0.96600862589259,1
"Alcaligenes","Rubrobacter",0.990544475583211,0.990544475583211,1
"Alcaligenes","Stenotrophomonas",0.913426598906891,0.913426598906891,1
"Alcaligenes","Streptococcus",0.967129339676386,0.967129339676386,1
"Alcaligenes","Streptomyces",0.955348893471043,0.955348893471043,1
"Alcaligenes","Subgroup 10",0.922231135970838,0.922231135970838,1
"Alcaligenes","UBA1819",0.944464836057303,0.944464836057303,1
"Alcaligenes","Variovorax",0.896486059430955,0.896486059430955,1
"Aliivibrio","Aquimixticola",0.962064977103828,0.962064977103828,1
"Aliivibrio","Bacteroides",0.993313294562099,0.993313294562099,1
"Aliivibrio","Blautia",0.973112946791383,0.973112946791383,1
"Aliivibrio","Boseongicola",0.909012707086342,0.909012707086342,1
"Aliivibrio","Butyricimonas",0.910565672950991,0.910565672950991,1
"Aliivibrio","CHKCI001",0.990157262145006,0.990157262145006,1
"Aliivibrio","Clostridium sensu stricto 1",0.944499001032145,0.944499001032145,1
"Aliivibrio","Flavonifractor",0.887402712967922,0.887402712967922,1
"Aliivibrio","Halioglobus",0.977058582800346,0.977058582800346,1
"Aliivibrio","Lachnoclostridium",0.893120719865906,0.893120719865906,1
"Aliivibrio","Marinicaulis",0.958770582473948,0.958770582473948,1
"Aliivibrio","Megamonas",0.928436134722501,0.928436134722501,1
"Aliivibrio","Megasphaera",0.910226372039277,0.910226372039277,1
"Aliivibrio","Mesorhizobium",0.867197210116722,-0.867197210116722,-1
"Aliivibrio","Monoglobus",0.904239420610638,0.904239420610638,1
"Aliivibrio","Oxalobacter",0.874535102309066,0.874535102309066,1
"Aliivibrio","Phascolarctobacterium",0.931026797233214,0.931026797233214,1
"Aliivibrio","Pseudoalteromonas",0.956169053085911,0.956169053085911,1
"Aliivibrio","Roseburia",0.939662454301717,0.939662454301717,1
"Aliivibrio","Roseobacter clade NAC11-7 lineage",0.990762205105711,0.990762205105711,1
"Aliivibrio","Roseovarius",0.912292491424181,0.912292491424181,1
"Aliivibrio","Ruminococcus",0.915392462549802,0.915392462549802,1
"Aliivibrio","Shuttleworthia",0.983162504898489,0.983162504898489,1
"Aliivibrio","Sva0081 sediment group",0.874534351935008,0.874534351935008,1
"Aliivibrio","Woeseia",0.998051232952928,0.998051232952928,1
"Alistipes","Anaerostipes",0.897459012957992,0.897459012957992,1
"Alistipes","Barnesiella",0.953301354171708,0.953301354171708,1
"Alistipes","Dorea",0.896154545699723,0.896154545699723,1
"Alistipes","Dubosiella",0.896262386674143,0.896262386674143,1
"Alistipes","Papillibacter",0.855993414315927,0.855993414315927,1
"Alloprevotella","Anaerovorax",0.981206715586745,0.981206715586745,1
"Alloprevotella","Candidatus Vestibaculum",0.943436272265169,0.943436272265169,1
"Alloprevotella","Colidextribacter",0.946505338675276,0.946505338675276,1
"Alloprevotella","Cupriavidus",0.994747067168154,0.994747067168154,1
"Alloprevotella","Enterococcus",0.911289969411873,0.911289969411873,1
"Alloprevotella","Enterorhabdus",0.933778414818673,0.933778414818673,1
"Alloprevotella","Faecalibaculum",0.99961164681301,0.99961164681301,1
"Alloprevotella","Family XIII AD3011 group",0.995539921354038,0.995539921354038,1
"Alloprevotella","Helicobacter",0.915095141886817,0.915095141886817,1
"Alloprevotella","Lachnospiraceae AC2044 group",0.969093667619713,0.969093667619713,1
"Alloprevotella","Lachnospiraceae UCG-006",0.85974527280486,0.85974527280486,1
"Alloprevotella","Lactobacillus",0.922882687965878,0.922882687965878,1
"Alloprevotella","Limibaculum",0.852436953035718,0.852436953035718,1
"Alloprevotella","Muribaculum",0.987168130482682,0.987168130482682,1
"Alloprevotella","NK4A214 group",0.940281332616487,0.940281332616487,1
"Alloprevotella","Prevotellaceae UCG-001",0.998714831004333,0.998714831004333,1
"Alloprevotella","Providencia",0.998532852275504,0.998532852275504,1
"Alloprevotella","Pseudahrensia",0.992755404358224,0.992755404358224,1
"Alloprevotella","Rikenellaceae RC9 gut group",0.984601787891884,0.984601787891884,1
"Alloprevotella","Sva0996 marine group",0.960621507111103,0.960621507111103,1
"Alloprevotella","UCG-009",0.953789934537633,0.953789934537633,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Bradyrhizobium",0.863274319906564,0.863274319906564,1
"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Sphingomonas",0.870097316807846,0.870097316807846,1
"Altererythrobacter","Prevotella",0.959006685103653,0.959006685103653,1
"Amycolatopsis","Luteimonas",0.944066492658648,0.944066492658648,1
"Amycolatopsis","Niastella",0.917035897984394,0.917035897984394,1
"Amycolatopsis","TM7a",0.998074195314752,0.998074195314752,1
"Anaerostipes","Barnesiella",0.920724724337723,0.920724724337723,1
"Anaerostipes","Dorea",0.924042879151628,0.924042879151628,1
"Anaerostipes","Dubosiella",0.978021628056172,0.978021628056172,1
"Anaerostipes","Incertae Sedis",0.860466393180509,0.860466393180509,1
"Anaerostipes","Papillibacter",0.869083095414445,0.869083095414445,1
"Anaerostipes","Subdoligranulum",0.875913684513044,0.875913684513044,1
"Anaerovorax","Candidatus Vestibaculum",0.923310079716912,0.923310079716912,1
"Anaerovorax","Colidextribacter",0.908947920330923,0.908947920330923,1
"Anaerovorax","Cupriavidus",0.978917261488738,0.978917261488738,1
"Anaerovorax","Enterococcus",0.954149950907201,0.954149950907201,1
"Anaerovorax","Enterorhabdus",0.908284021888622,0.908284021888622,1
"Anaerovorax","Faecalibaculum",0.983174092050265,0.983174092050265,1
"Anaerovorax","Family XIII AD3011 group",0.970152518610783,0.970152518610783,1
"Anaerovorax","Helicobacter",0.871759317792728,0.871759317792728,1
"Anaerovorax","Lachnospiraceae AC2044 group",0.951096433686969,0.951096433686969,1
"Anaerovorax","Lactobacillus",0.910988920258311,0.910988920258311,1
"Anaerovorax","Muribaculum",0.970407381729084,0.970407381729084,1
"Anaerovorax","NK4A214 group",0.903091343008158,0.903091343008158,1
"Anaerovorax","Prevotellaceae UCG-001",0.983163208649313,0.983163208649313,1
"Anaerovorax","Providencia",0.982019713325567,0.982019713325567,1
"Anaerovorax","Pseudahrensia",0.976621185794344,0.976621185794344,1
"Anaerovorax","Rikenellaceae RC9 gut group",0.960717848746468,0.960717848746468,1
"Anaerovorax","Sva0996 marine group",0.942218115054468,0.942218115054468,1
"Anaerovorax","UCG-009",0.935103066923943,0.935103066923943,1
"Aquamicrobium","Bifidobacterium",0.88861552245236,0.88861552245236,1
"Aquamicrobium","Chryseobacterium",0.864103622706707,0.864103622706707,1
"Aquamicrobium","Collinsella",0.958731006478926,0.958731006478926,1
"Aquamicrobium","Enhydrobacter",0.990479592820818,0.990479592820818,1
"Aquamicrobium","Haemophilus",0.863450657720113,0.863450657720113,1
"Aquamicrobium","Oscillibacter",0.921789450594094,0.921789450594094,1
"Aquamicrobium","Streptococcus",0.928154212374118,0.928154212374118,1
"Aquamicrobium","Turicibacter",0.871227478832586,0.871227478832586,1
"Aquamicrobium","UBA1819",0.977324337540598,0.977324337540598,1
"Aquimixticola","Bacteroides",0.951656636558734,0.951656636558734,1
"Aquimixticola","Blautia",0.963081766859983,0.963081766859983,1
"Aquimixticola","Butyricimonas",0.975961826825057,0.975961826825057,1
"Aquimixticola","CHKCI001",0.956532173437355,0.956532173437355,1
"Aquimixticola","Clostridium sensu stricto 1",0.973387413445926,0.973387413445926,1
"Aquimixticola","Flavonifractor",0.905590563883526,0.905590563883526,1
"Aquimixticola","Halioglobus",0.972447921455465,0.972447921455465,1
"Aquimixticola","Marinicaulis",0.972137890000476,0.972137890000476,1
"Aquimixticola","Megamonas",0.960383048314845,0.960383048314845,1
"Aquimixticola","Monoglobus",0.895386535284531,0.895386535284531,1
"Aquimixticola","Oxalobacter",0.895177252008062,0.895177252008062,1
"Aquimixticola","Pseudoalteromonas",0.903860280505256,0.903860280505256,1
"Aquimixticola","Roseburia",0.931744101493886,0.931744101493886,1
"Aquimixticola","Roseobacter clade NAC11-7 lineage",0.941954470840805,0.941954470840805,1
"Aquimixticola","Roseovarius",0.989372103608696,0.989372103608696,1
"Aquimixticola","Ruminococcus",0.953802603503112,0.953802603503112,1
"Aquimixticola","Shuttleworthia",0.907794620042952,0.907794620042952,1
"Aquimixticola","Sva0081 sediment group",0.895176937476614,0.895176937476614,1
"Aquimixticola","Woeseia",0.946604027958515,0.946604027958515,1
"Arsenicitalea","MM2",0.91463257067079,0.91463257067079,1
